title,original link,link,description,publication date,contents,label,base_url,source
[포토] 고요한 김태우 후보 선거 캠프,https://www.asiatoday.co.kr/view.php?key=20231012010005072,https://www.asiatoday.co.kr/view.php?key=20231012010005072,11일 밤 김태우 국민의힘 강서구청장 후보자가 진교훈 더불어민주당 후보에게 큰 표 차이로 지는 결과가 나오자 김태우 후보자의 불꺼진 서울 강서구 마곡동 선거사무소를 복도를 찾은 한 지지자가 뒤돌아 나오고 있다.... ,"Thu, 12 Oct 2023 00:24:00 +0900","


11일 밤 김태우 국민의힘 강서구청장 후보자가 진교훈 더불어민주당 후보에게 큰 표 차이로 지는 결과가 나오자  김태우 후보자의 불꺼진 서울 강서구 마곡동 선거사무소를 복도를 찾은 한 지지자가 뒤돌아 나오고 있다. /송의주 기자







송의주
아시아투데이 사진부
songuijoo@asiatoday.co.kr





ⓒ아시아투데이, 무단전재 및 재배포 금지

댓글



라이브리 댓글 작성을 위해 JavaScript를 활성화 해주세요




 














",1,www.asiatoday.co.kr,asiatoday
"`얼마나 혼탁했길래&quot; …자산 1000억 이상 지역 신협 이사장 선거, 선관위 의무...",https://www.dt.co.kr/contents.html?article_no=2023101002109963077005&ref=naver,https://n.news.naver.com/mnews/article/029/0002829352?sid=101,오는 19일부터 자산이 1000억원을 넘는 신용협동조합(신협) 이사장을 뽑을 때는 선거관리위원회에서 선거 관리를 의무적으로 위탁해야 한다. 금융위원회는 10일 이같은 내용을 뼈대로 하는 신용조합법 시행령 개정안이... ,"Tue, 10 Oct 2023 11:54:00 +0900","
			오는 19일부터 자산이 1000억원을 넘는 신용협동조합(신협) 이사장을 뽑을 때는 선거관리위원회에서 선거 관리를 의무적으로 위탁해야 한다.금융위원회는 10일 이같은 내용을 뼈대로 하는 신용조합법 시행령 개정안이 국무회의에서 의결됐다고 밝혔다.이에 따라 총자산 1000억원 이상인 지역 신협의 이사장 선출시 해당 선거관리를 선관위에 의무적으로 맡겨야 한다. 지금은 '재량 위탁'으로 돼 있어 이사장 선거의 공정성과 투명성을 높일 필요가 있다는 지적이 나왔다. 다만 소규모 지역 신협의 부담 등을 고려해 자산 기준은 1000억원 이상으로 정했다.또 신협중앙회 공제가입자들의 노후소득보장과 사망, 장애 등 보험사고 발생시 사고공제금 지급 보장을 위해 연금저축공제와 사고공제금에 대해 다른 공제상품 등과 분리하여 별도로 5000만원까지 보호한도를 적용한다.연금저축공제 및 일반 공제상품을 취급하는 다른 상호금융업권도 같은 내용을 담은 시행령 개정이 완료되었거나 완료될 예정이다. 연금저축공제 및 사고공제금 별도 한도보장 규정은 공포 즉시 시행된다.



자료=금융위원회    
",1,n.news.naver.com,naver
진교훈 강서구청장 보궐선거 당선... 개표 71.57%에 진교훈 59.40%·김태우 3...,http://www.getnews.co.kr/news/articleView.html?idxno=644372,http://www.getnews.co.kr/news/articleView.html?idxno=644372,"더불어민주당 진교훈, 국민의힘 김태우 강서구청장 보궐선거 후보가 8일 각각 서울 강서구 등촌사거리와 남부시장에서 선거 유세를 하고 있다. 서울 강서구청장 보궐선거에서 진교훈 더불어민주당 후보의 당선이... ","Thu, 12 Oct 2023 00:14:00 +0900","





더불어민주당 진교훈, 국민의힘 김태우 강서구청장 보궐선거 후보가 8일 각각 서울 강서구 등촌사거리와 남부시장에서 선거 유세를 하고 있다.


서울 강서구청장 보궐선거에서 진교훈 더불어민주당 후보의 당선이 확실시된다.
12일 중앙선거관리위원회에 따르면 개표 71.57%가 이뤄진 가운데 진 후보는 득표율 59.40%(10만3129표)를, 김태우 국민의힘 후보는 36.64%(6만3610표)를 기록 중이다.
진 후보가 김 후보를 22.76%p 차이로 앞서고 있다.
전북 전주 출신인 진 후보는 경찰대를 졸업, 서울지방경찰청 정보관리부장을 비롯, 경찰청 정보국장, 전라북도경찰청 청장, 경찰청 차장 등을 지냈다.
이번 선거는 김 후보가 문재인 정부 시절 청와대 특별감찰반원으로 특감반의 감찰 무마 의혹을 폭로했다가 올해 5월 대법원 유죄 확정판결을 받아 구청장직을 상실하면서 치러지게 됐다.
 















 








이승원 기자
news@getnews.co.kr



다른기사 보기 


",1,www.getnews.co.kr,getnews
홍익표 원내대표 '강서구청장 보궐선거 투표하세요',https://www.news1.kr/photos/view/?6259601,https://n.news.naver.com/mnews/article/421/0007101451?sid=100,= 홍익표 더불어민주당 원내대표가 11일 오전 서울 여의도 국회에서 열린 더불어민주당 최고위원회의에서 강서구청장 보궐선서 투표 독려 피켓을 이름표 앞에 붙이고 있다. 2023.10.11/뉴스1,"Wed, 11 Oct 2023 09:51:00 +0900","




(서울=뉴스1) 임세영 기자 = 홍익표 더불어민주당 원내대표가 11일 오전 서울 여의도 국회에서 열린 더불어민주당 최고위원회의에서 강서구청장 보궐선서 투표 독려 피켓을 이름표 앞에 붙이고 있다. 2023.10.11/뉴스1
		",1,n.news.naver.com,naver
홍익표 원내대표 '강서구청장 보궐선거 투표하세요',https://www.news1.kr/photos/view/?6259603,https://n.news.naver.com/mnews/article/421/0007101450?sid=100,= 홍익표 더불어민주당 원내대표가 11일 오전 서울 여의도 국회에서 열린 더불어민주당 최고위원회의에서 발언을 하고 있다. 2023.10.11/뉴스1,"Wed, 11 Oct 2023 09:51:00 +0900","




(서울=뉴스1) 임세영 기자 = 홍익표 더불어민주당 원내대표가 11일 오전 서울 여의도 국회에서 열린 더불어민주당 최고위원회의에서 발언을 하고 있다. 2023.10.11/뉴스1
		",1,n.news.naver.com,naver
"강서구청장 보궐선거 D-1, 막바지 유세 나선 국민의힘",https://www.yna.co.kr/view/PYH20231010222600013?input=1196m,https://n.news.naver.com/mnews/article/001/0014253121?sid=100,"국민의힘 김기현 당 대표, 윤재옥 원내대표, 박대출 정책위의장 등을 비롯한 국민의힘 지도부 및 당내 인사들이 강서구청장 보궐선거를 하루 앞둔 10일 오후 서울 강서구 발산역 앞 광장에서 김태우 후보 당선을 위한... ","Tue, 10 Oct 2023 18:54:00 +0900","




    (서울=연합뉴스) 서대연 기자 = 국민의힘 김기현 당 대표, 윤재옥 원내대표, 박대출 정책위의장 등을 비롯한 국민의힘 지도부 및 당내 인사들이 강서구청장 보궐선거를 하루 앞둔 10일 오후 서울 강서구 발산역 앞 광장에서 김태우 후보 당선을 위한 막바지 유세를 하고 있다. 2023.10.10    dwise@yna.co.kr
",1,n.news.naver.com,naver
"본지 보도대로…이재명, 오늘 강서 보궐 집중유세 결합",https://www.dailian.co.kr/news/view/1280738/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002756094?sid=100,앞서 본지는 지난 6일 이재명 대표가 오는 9일 열릴 민주당 지도부의 강서구청장 보궐선거 집중유세에 참석해 진교훈 후보를 지원하기로 했다고 최초 보도한 바 있다. 당시 민주당 관계자는 &quot;5일 1차 유세에 이 대표가 오는... ,"Mon, 09 Oct 2023 12:22:00 +0900","
21일 만에 녹색병원 퇴원오후 6시 발산역 앞 진교훈후보 '집중유세 일정' 참석지난 6일 본지 보도대로…



이재명 더불어민주당 대표가 지난 6일 오전 서울 중랑구 녹색병원에서 대장동 특혜 의혹 사건 관련 첫 공판에 출석하기 위해 병원을 나서고 있다. ⓒ데일리안 홍금표 기자[데일리안 = 김민석 김은지 기자] 이재명 더불어민주당 대표가 본지 단독 보도대로 9일 오후 서울 강서구 발산역에서 열리는 진교훈 강서구청장 후보 집중유세 일정에 결합해 지원유세를 실시한다. 이 대표의 퇴원은 단식 중 상태 악화로 입원한지 21일만이다.민주당에 따르면 이 대표는 이날 오후 녹색병원에서 퇴원해 자택으로 이동하기에 앞서 진교훈 후보의 집중유세에 참석한다. 민주당 공보국은 출입기자단에 발송한 메시지에서 ""이 대표는 오늘 오후 녹색병원에서 퇴원한 뒤 자택에서 당분간 회복 치료를 할 것""이라며 ""퇴원 후 자택으로 이동 중에 진교훈 후보 집중 유세에 참석해 지원할 예정""이라고 밝혔다.앞서 본지는 지난 6일 이재명 대표가 오는 9일 열릴 민주당 지도부의 강서구청장 보궐선거 집중유세에 참석해 진교훈 후보를 지원하기로 했다고 최초 보도한 바 있다.당시 민주당 관계자는 ""5일 1차 유세에 이 대표가 오는 것으로 확정이 돼있었으나 병원의 만류로 일정이 취소됐다""며 ""9일에 올 것""이라고 귀띔했다.이같은 보도가 나오자 민주당은 이 대표가 7일 집중유세에 참석한다고 공지하기도 했으나, 당시 이 대표의 참석 계획은 3시간만에 백지화되기도 했다. 지난 6일 열린 대장동 사건 관련 첫 공판이 이 대표의 건강 상태로 인해 오전에 종료된 점을 고려하면, 7일 집중유세 참석도 역시 병원의 만류가 있었을 것임을 짐작할 수 있는 대목이다. 결국 애초 예정대로 9일 집중유세에 결합하게 된 모양새다.앞서 이재명 대표는 지난 8월 31일 당대표 취임 100일 기자간담회에서 전격적으로 무기한 단식 농성 돌입을 선언했으며, 단식 19일차였던 지난달 18일 상태 악화로 인해 녹색병원으로 이송된 바 있다. 이날 퇴원하게 되면 21일만의 퇴원이 된다.이 대표가 이날 참석하기로 한 진교훈 후보의 집중유세는 오후 6시 발산역 1번출구 앞 공원에서 열리는 유세 일정이다. 이틀 앞으로 다가온 본투표 일정을 앞두고 홍익표 원내대표와 최고위원들 등 당 지도부도 모두 집결해 세(勢)몰이를 할 예정이다.이 대표의 참석을 계기로 진교훈 후보 캠프는 이날 집중유세에서 '정권심판론'에 더욱 힘을 실을 것으로 보인다. 이 대표는 이날 오후 5시를 전후해 녹색병원에서 퇴원할 것으로 보이며, 진 후보 측은 6시를 전후해 도착할 이 대표의 유세 지원에 관한 구체적인 논의를 당 지도부와 이어가고 있는 상황인 것으로 전해졌다.
		",1,n.news.naver.com,naver
"이재명 “민주당 승리 아냐, 국정실패 심판”…민심에 몸 낮춰",https://www.hani.co.kr/arti/politics/assembly/1111771.html,https://n.news.naver.com/mnews/article/028/0002659907?sid=100,이재명 더불어민주당 대표는 11일 서울 강서구청장 보궐선거에서 진교훈 민주당 후보의 당선이 확실해지자... 선거 대승이란 결과가 자칫 총선을 앞두고 ‘독이 든 성배’가 될 수 있는 만큼 ‘로우키’로 메시지를 낸... ,"Thu, 12 Oct 2023 00:15:00 +0900","
페북에 글 올려…“민주당 안일함 부족함 다시 성찰”



서울 강서구청장 보궐선거를 이틀 앞둔 지난 9일 지원 유세에 나선 이재명 더불어민주당 대표가 진교훈 후보(왼쪽)를 껴안고 있다. 김봉규 선임기자이재명 더불어민주당 대표는 11일 서울 강서구청장 보궐선거에서 진교훈 민주당 후보의 당선이 확실해지자 “민주당의 승리라 생각하지 않는다. 국민의 위대한 승리이자 국정실패에 대한 엄중한 심판이다”라고 말했다.이 대표는 이날 밤 11시를 넘겨, 진 후보의 당선이 확실시되자 페이스북에 ‘더 겸허히 민심을 받들겠습니다’라는 제목의 글을 올렸다. 그는 “(여당의 패배는) 정치의 각성과 민생 회복을 명하는 국민의 매서운 회초리”라며 “두려운 마음으로, 위대한 국민과 강서구민 여러분께 존경과 감사의 마음을 바친다”고 썼다. 이어 “한때 집권당이던 저희 민주당의 안일했음과 더 치열하지 못했음과 여전히 부족함을 다시 한번 성찰하며, 국민의 공복으로서 민생, 경제, 안전, 평화, 민주주의 회복에 사력을 다하겠다고 재삼 다짐한다”고 덧붙였다. 선거 대승이란 결과가 자칫 총선을 앞두고 ‘독이 든 성배’가 될 수 있는 만큼 ‘로우키’로 메시지를 낸 것이다. 단식 이후 아직 집에서 회복 중인 이 대표는 이날 지도부가 모여 개표 상황을 관람한 선거 캠프상황실에 합류하지 못했다. 이 대표는 또 “우리 안의 작은 차이를 넘어 단합하고, 갈등과 분열을 넘어 국민의 저력을 하나로 모아, 위기를 극복하고 국가와 국민의 더 나은 미래를 개척해 가겠다”고도 밝혔다.이 대표 체포동의안 가결 사태 이후 번진 당 내홍을 ‘통합’으로 수습하겠다는 뜻을 다시 한번 강조한 것으로 풀이된다. 아울러 그는 “오로지 국리민복만을 위해 경쟁하는, 진정한 의미의 정치가 복원되도록 최선을 다하겠다. 참담한 현실 속에서도 국민께서 기대 속에 내일을 준비하실 수 있도록 희망의 불씨를 키워가겠다”고 밝혔다. 
",1,n.news.naver.com,naver
"진교훈, 서울 강서구청장 보궐선거 당선 확실",https://www.dailian.co.kr/news/view/1281987/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002757179?sid=100,진교훈 더불어민주당 강서구청장 보궐선거 후보가 11일 오후 서울 강서구 선거캠프 개표상황실에서 당선이 확실시 되자 꽃목걸이를 걸고 기뻐하고 있다.,"Wed, 11 Oct 2023 23:54:00 +0900","




ⓒ데일리안 홍금표 기자[데일리안 = 홍금표기자] 진교훈 더불어민주당 강서구청장 보궐선거 후보가 11일 오후 서울 강서구 선거캠프 개표상황실에서 당선이 확실시 되자 꽃목걸이를 걸고 기뻐하고 있다.
		",1,n.news.naver.com,naver
강서구청장 투표율 최종 48.7%…당선자 오후 11시쯤 윤곽,https://www.news1.kr/articles/5196173,https://n.news.naver.com/mnews/article/421/0007103598?sid=102,11일 서울 강서구청장 보궐선거의 최종 투표율이 48.7%로 잠정 집계됐다. 지난 2021년 4월7일 보궐선거보다 낮은 수치다. 중앙선거관리위원회에 따르면 이날 투표 마감 시간인 오후 8시까지 강서구 전체 유권자... ,"Wed, 11 Oct 2023 20:43:00 +0900","
[10·11보궐] 투표율, 2021년 보선·지난해 지선보다 낮아



11일 서울 종로구 서울시선거관리위원회 현관 모니터에 강서구청장 보궐선거 사전투표함과 우편투표함 보관장소가 CCTV로 송출되고 있다. 중앙선관위는 강서구청장 선거의 사전투표와 우편투표 과정에서의 투명성을 강화하기 위해 지난 1일부터 사전투표함과 우편투표함 보관장소인 서울시선관위 1층 출입문 현관에 CCTV를 설치해 24시간 열람할 수 있도록 했다. 2023.10.11/뉴스1 ⓒ News1 구윤성 기자(서울=뉴스1) 정연주 기자 = 11일 서울 강서구청장 보궐선거의 최종 투표율이 48.7%로 잠정 집계됐다. 지난 2021년 4월7일 보궐선거보다 낮은 수치다.중앙선거관리위원회에 따르면 이날 투표 마감 시간인 오후 8시까지 강서구 전체 유권자 50만603명 중 24만3658명이 투표를 마쳤다. 최종 투표율은 48.7%다.최종 투표율 48.7%는 지난 2021년 4월7일 서울·부산시장 보궐선거 투표율 56.8%보다 8.1%포인트(p) 낮은 수치다. 당시 서울 지역 전체 투표율 58.2%, 강서구 투표율 56.4%보다도 낮다.직전 지방선거(2022년 6월1일)의 서울시 전체 투표율 53.2%, 강서구 투표율 51.7%보다 각각 4.5%p, 3.0%p 낮다.앞선 지난 6~7일 사전투표율은 역대 지방선거·재보궐선거 통틀어 역대 최고치인 22.64%를 기록한 바 있다.이번 보궐선거는 서울 강서구 1곳에서 진행됐다. 사전투표에 이어 이날 오전 6시부터 오후 8시까지 실시됐다. 당선자는 이날 오후 11시쯤 윤곽이 드러날 전망이다.
		",1,n.news.naver.com,naver
[포토] '강서구청장 보궐선거 실시',https://www.etoday.co.kr/news/view/2291114,https://www.etoday.co.kr/news/view/2291114,이투데이=조현호 기자 | 강서구청장 보궐선거 본 투표일인 11일 오전 서울 강서구 양천초등학교에 마련된 가양1동제1투표소에서 유권자가 투표를 하고 있다. hyunho@,"Wed, 11 Oct 2023 09:56:00 +0900","
▲강서구청장 보궐선거 본 투표일인 11일 오전 서울 강서구 양천초등학교에 마련된 가양1동제1투표소에서 유권자가 투표를 하고 있다. 조현호 기자 hyunho@▲강서구청장 보궐선거 본 투표일인 11일 오전 서울 강서구 양천초등학교에 마련된 가양1동제1투표소에서 유권자가 투표를 하고 있다. 조현호 기자 hyunho@

▲강서구청장 보궐선거 본 투표일인 11일 오전 서울 강서구 양천초등학교에 마련된 가양1동제1투표소에서 유권자가 투표를 하고 있다. 조현호 기자 hyunho@강서구청장 보궐선거 본 투표일인 11일 오전 서울 강서구 양천초등학교에 마련된 가양1동제1투표소에서 유권자가 투표를 하고 있다. 조현호 기자 hyunho@
",1,www.etoday.co.kr,etoday
"與, 강서 보궐선거 막판 총력 유세...&quot;팍팍 밀어줄 것&quot;",https://www.ytn.co.kr/_ln/0101_202310110357112822,https://n.news.naver.com/mnews/article/052/0001945471?sid=100,"국민의힘은 서울 강서구청장 보궐선거를 하루 앞둔 어제(10일) 마지막 유세를 통해 김태우 후보 지지를... 공공주택 사업 최종후보지 유치를 자신이 해냈다며, 당시의 공약을 지키기 위해 다시 선거에 나왔다고 강조했습니다.","Wed, 11 Oct 2023 03:57:00 +0900","
			국민의힘은 서울 강서구청장 보궐선거를 하루 앞둔 어제(10일) 마지막 유세를 통해 김태우 후보 지지를 당부하며 표 결집에 나섰습니다.김기현 대표는 어제 오후 서울 마곡동 발산역 인근 유세에서 재건축 문제 등을 해결하면 집값도 올라갈 거라며, 김 후보가 당선되면 집권당에서 팍팍 밀어줄 것이라고 강조했습니다.이어 지난 16년 동안 강서구를 민주당에 맡겼지만, 발전은커녕 퇴보하게 했다며 '묻지마 투표'를 하지 말아야 한다고 덧붙였습니다.김태우 후보는 앞서 구청장 재직 당시 취임 6개월 만에 최대 규모의 도심 공공주택 사업 최종후보지 유치를 자신이 해냈다며, 당시의 공약을 지키기 위해 다시 선거에 나왔다고 강조했습니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr
		",1,n.news.naver.com,naver
[뉴스초점] 강서구청장 보궐선거…국회선 이틀째 국정감사,http://www.yonhapnewstv.co.kr/MYH20231011008600641/?input=1825m,https://n.news.naver.com/mnews/article/422/0000623337?sid=100,"이 시각, 서울 강서구청장 보궐선거 투표가 진행되고 있습니다. 높은 사전투표율이 오늘 최종투표율에도... &lt;질문 1&gt; 수도권 민심을 엿볼 수 있는 강서구청장 선거 투표가 오늘 오전 6시 일제히 시작됐습니다. 선거... ","Wed, 11 Oct 2023 13:05:00 +0900","
			<출연 : 허성우 전 대통령실 국민제안비서관·김현정 전 더불어민주당 대변인>이 시각, 서울 강서구청장 보궐선거 투표가 진행되고 있습니다. 높은 사전투표율이 오늘 최종투표율에도 영향을 줄지 관심인데요.   이런 가운데 국회에서는 이틀째 국정감사가 열리고 있습니다.오늘의 정치권 소식, 허성우 전 대통령실 국민제안비서관, 김현정 전 더불어민주당 대변인과 짚어봅니다. 두 분 어서 오세요.<질문 1> 수도권 민심을 엿볼 수 있는 강서구청장 선거 투표가 오늘 오전 6시 일제히 시작됐습니다. 선거 최대변수로 '투표율'이 거론되는 만큼, 오늘 투표율에 여야의 관심이 쏠리고 있는데요. 오늘 최종 투표율, 어떻게 전망하세요. <질문 2> 여야 모두 이번 강서구청장 선거에 당력을 집중해 왔는데요. 결과에 따른 파장, 어떻게 전망하십니까? <질문 3> 이런 가운데 국정원이 ""선관위의 투개표 시스템이 해킹에 취약하다""며 ""선거 조작도 가능하다""는 결과를 발표해 선관위 투개표 시스템에 대한 우려가 나오고 있습니다. 이번 조사는 국정원과 선관위·한국인터넷진흥원과의 합동 조사 결과로, ""사전 투표한 사람을 하지 않은 걸로 바꾸거나, 하지 않은 사람을 투표한 걸로 조작할 수도 있고, 심지어 ""개표 결과까지 바꿀 수 있다""고 하는데요. 이에 대해 선관위는 ""국정원이 불가능한 시나리오를 과장했다""며 반박했습니다. 이번 사태, 어떻게 보고 계십니까? <질문 3-1> 선관위의 대응도 미흡했던 것으로 나타났습니다. 국정원이 해킹 사고를 통보했지만, 통보 전엔 이 사실을 전혀 알지 못한 데다 원인 조사도 없었고, 피해자에게 통보조차 안 해, 같은 장비가 2번이나 해킹을 당하기도 했다는 건데요. 그럼에도 자체 내부 보안 평가 점수는 100점 만점을 줬다고 하던데, 이 부분은 어떻게 보세요? <질문 4> 강서구청장 보궐선거를 하루 앞두고 나온, 이번 발표에 대해 여야 반응도 엇갈렸습니다. 국민의힘은 선관위의 부실 여부에 초점을 맞춰 ""민주주의 위협 수준""이라고 비판했고, 민주당은 국정원의 발표 시점을 문제 삼으며 ""선거 개입 의도""냐고 지적한 건데요. 이 부분은 어떻게 보십니까?<질문 5> 총선 전 21대 국회 마지막 국정감사가 막을 올렸지만, 첫날부터 곳곳에서 고성이 오가며 여야의 신경전이 거셌습니다. 일부 상임위는 파행을 거듭하기도 했는데요. 어제 국감에서 가장 주목했던 상임위, 어디셨습니까?<질문 5-1> 안보 이슈가 산적한 상황에서 국방위 국감은 말 그대로 파행됐습니다. 민주당이 신원식 장관의 막말 논란에 대해 비판의 날을 세우며 ""임명 철회"" 피켓 시위를 하자, 국민의힘이 반발하며 '이재명 대표의 과거 성남시장 시절 형수 막말 논란'을 꺼내 들었고, 결국 상임위가 파행된 건데요. 이런 어제 국방위 상황, 어떻게 보셨습니까? <질문 6> 민주당이 김행 여가부 장관 후보자를 인터넷 언론사 경영권을 인수하는 과정에서 회삿돈을 썼다는, '배임' 혐의로 경찰에 고발한 가운데, 김 후보자가 ""고발을 환영한다""며 당당히 수사받겠다는 입장을 밝혔습니다. 김 후보자는 이와 함께 인사청문회 도중 퇴장해 '행방불명' 논란이 일었던 일에 대해서도 ""CCTV를 모두 공개해달라""고 요구하기도 했는데요. 이번 사태, 어떻게 보고 계십니까? <질문 6-1> 국민의힘 지도부는 낙마는 안된다며 선을 긋고 있지만 여당 일각에서도 자진 사퇴를 언급하는 목소리가 나오기도 하는데요. 앞으로 상황은 어떻게 전망하십니까? <질문 7> 총선 6개월 전 윤대통령의 국정 운영 지지도가 34.2%를 기록했다는 여론조사 결과가 나왔습니다. 부정 평가는 58.4%로, 긍정평가와 부정평가 각각, 한 달 전 조사보다 0.1%포인트와 0.4% 포인트 오른 것으로 오차범위 내 흐름을 보였는데요. 이런 대통령 지지율 추이, 어떻게 분석하고 계십니까? <질문 7-1> 정당 지지율을 보면 국민의힘 35.3%, 더불어민주당 32.6%, 정의당 4.0% 순이었고요. 지지 정당이 없다고 답한 응답자는 23.9%에 달했거든요. 직전 조사와 비교하면 국민의힘과 민주당 지지율, 각각 1.3%p, 4.5%p 상승한 수치인데요. 어떻게 보고 계십니까? <질문 8> 그런가하면 차기 총선 인식을 묻는 조사에서는 ""22대 국회에서 야당이 다수당이 돼야 한다는 응답""이 46.3%, ""여당이 다수당이 돼야 한다는 응답 40.1%로, '여권 견제론'이 '국정 안정론'을 넘어선 것으로 확인됐습니다. 하지만 ""내일이 선거일이라면 어느 정당 후보에게 투표할 것이냐""는 질문에서는 국민의힘이 오차범위 내 앞섰는데요. 이 결과는 어떻게 해석해야 할까요? 연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23
",1,n.news.naver.com,naver
강서구청장 보궐선거 사전투표 시작…오늘부터 이틀간 실시,https://www.yna.co.kr/view/AKR20231005160800001?input=1195m,https://n.news.naver.com/mnews/article/001/0014242192?sid=100,서울 강서구청장 보궐선거 사전투표가 6일 시작됐다. 사전투표는 7일까지 이틀간 오전 6시부터 오후 6시까지 진행된다. 이번 보궐선거는 전국에서 강서구 1곳 밖에 없다. 이에 따라 강서구 관내에서만 사전투표소를... ,"Fri, 06 Oct 2023 06:00:00 +0900","
			(서울=연합뉴스) 류미나 기자 = 서울 강서구청장 보궐선거 사전투표가 6일 시작됐다.    사전투표는 7일까지 이틀간 오전 6시부터 오후 6시까지 진행된다.    이번 보궐선거는 전국에서 강서구 1곳 밖에 없다.    이에 따라 강서구 관내에서만 사전투표소를 운영한다고 중앙선거관리위원회는 밝혔다.    유권자는 사전투표소에 도착하면 투표사무원에게 신분증을 제시해 본인 확인을 받은 뒤 본인확인기에 서명 또는 손도장을 입력한 다음 투표용지 등을 받는다.    공공기관이 발행한 주민등록증·청소년증이나 여권·운전면허증 등 생년월일이 기재되고 사진이 첨부된 신분증이 있어야 사전투표를 할 수 있다.    모바일 신분증의 경우 화면 캡처 등 저장된 이미지는 인정되지 않는다.    사전투표소 위치 등 자세한 사항은 중앙선관위 홈페이지(http://www.nec.go.kr) 및 각 가정에 발송되는 투표 안내문에서 확인할 수 있다.    국민의힘 김기현 대표는 이날 오전 강서구에서 김태우 후보 지지 호소를 이어간다. 김 대표는 화곡동 아파트 단지 내 경로당을 방문한 뒤 복지시설 배식 봉사에 나설 계획이다.    더불어민주당은 지도부 차원의 지원 일정은 없다. 진교훈 후보자는 오전 9시께 등촌3동 주민센터에서 사전투표할 예정이다.    이번 강서구청장 보궐선거 후보는 민주당 진교훈·국민의힘 김태우·정의당 권수정·진보당 권혜인·녹색당 김유리·자유통일당 고영일(이상 기호순) 등 모두 6명이다.



강서구청장 보궐선거 내일부터 사전투표(서울=연합뉴스) 배재만 기자 = 서울 강서구청장 보궐선거 사전투표를 하루 앞둔 5일 오후 서울 강서구 방화 제1동 사전투표소에서 막바지 점검이 한창이다. 오는 6~7일 양일간 실시되는 사전투표는 유권자라면 별도의 신고없이 강서구 내에 설치된 사전 투표소 20곳 어디에서나 투표할 수 있다. 2023.10.5 scoop@yna.co.kr    minaryo@yna.co.kr
",1,n.news.naver.com,naver
