title,original link,link,description,publication date,contents,label,base_url,source
"국내 외환시장, 내달 4일부터 외국 금융기관에 문 열린다",http://www.taxtimes.co.kr/news/article.html?no=261338,http://www.taxtimes.co.kr/news/article.html?no=261338,기획재정부는 25일 국무회의에서 이같은 내용을 담은 외국환거래법 시행령 일부 개정령안을 심의 의결했다고 밝혔다. 개정령안은 내달 4일 공포와 함께 시행된다. 개정안은 등록할 수 있는 외국 금융기관의 범위와 요건을... ,"Mon, 25 Sep 2023 12:30:00 +0900",,1,www.taxtimes.co.kr,taxtimes
장애인차량 유료도로 통행료 감면 '장애인콜택시' 제외 부당,https://www.ablenews.co.kr/news/articleView.html?idxno=207669,https://www.ablenews.co.kr/news/articleView.html?idxno=207669,"장애인제도개선솔루션은 이 같은 문제해결을 위해 국토교통부 도로정책과에 유료도로법 시행령 제8조 제1항 감면대상을 열거함에 있어서 '특별교통수단용 차량'(일반 톨게이트 통과 한정, 복지카드 제시 시)을 추가할... ","Wed, 04 Oct 2023 09:12:00 +0900","




장애인콜택시 사진(기사와 무관). ⓒ한국장애인단체총연맹


장애인 등록 차량의 경우 장애인복지법에 따라 유료도로 통행료를 감면받고 있으나 장애인이 탑승하는 장애인콜택시는 통행료 감면을 받지 못한 채 온전히 비용을 납부해야 하는 실정이다.
장애인제도개선솔루션은 이 같은 문제해결을 위해 국토교통부 도로정책과에 유료도로법 시행령 제8조 제1항 감면대상을 열거함에 있어서 ‘특별교통수단용 차량’(일반 톨게이트 통과 한정, 복지카드 제시 시)을 추가할 수 있도록 요청했다고 4일 밝혔다.
차를 타다 보면 고속도로뿐만 아니라 지역 내에서도 톨게이트를 통해 통행료를 내는 경우가 있다. 몇백 원, 몇천 원이 아무렇지 않아 보이지만 출근 등 정기적으로 다녀야 하는 길이라면 꽤나 부담되는 금액이 된다.
장애인 등록 차량의 경우 장애인복지법에 따라 유료도로 통행료를 감면받고 있어 경제적인 부담을 덜 수 있다. 하지만 장애인이 탑승하는 또 다른 자동차인 장애인콜택시는 그렇지 아니하다. 온전히 통행료를 납부해야만 한다.
교통약자의 이동편의증진법에 의거해 각 지방자치단체는 장애인콜택시와 같은 특별교통수단을 운영하고 있다. 주로 휠체어 이용 장애인이 이용하고 있으며 시각장애인, 신장장애인 등 보행상 장애가 있는 장애인이 이용 대상이 되고 있다.
실제로 장애인콜택시는 당사자가 많이 이용하는 교통수단 중 하나로 재정자립도에 따라 지역별 편차는 존재하지만 최근 증차되고 있는 추세다. 장애인실태조사(2020)에 의하면 주 이용자인 뇌병변장애는 10명 중 1명(10.9%)이, 시각장애는 20명 중 1명(4.9%), 신장장애는 12명 중 1명(8.1%)이 이용하고 있다.
한편 유료도로는 전국적으로 많이 분포해있고 통행료도 상당하다. 2022년 기준 유료도로는 고속도로 총 66개 노선, 민자고속도로는 총 62개 노선, 지자체 등의 관리도로는 67개 노선으로 운영되고 있다. 대표적으로 서울과 인천을 잇는 인천대교와 경기와 인천을 있는 영종대교는 왕복 1만 원대의 통행료가 있으며, 인천 시민 상당수 서울로 출퇴근할 경우 신월여의지하차도를 지나가게 돼있어 왕복 통행료만 5,200원이다.
이러한 유료도로 통행료는 장애인 가계에 큰 부담이 된다. 2020년 장애인 가구의 지난 1년간 총 가구소득 월평균 금액은 거의 절반인 48.5%가 150만 원 미만인 데 반해, 월평균 지출 금액은 과반수인 52.2%가 150만 원을 넘기는 것으로 나타난다. 뿐만아니라 장애로 인해 드는 월 추가 소요 비용으로 의료비 58만 5,000원 다음으로 교통비가 25만 7,000원으로 크게 차지하고 있었다.
솔루션은 “유료도로 통행료는 장애인의 이동을 저해하는 요인이 될 수 있다. 유료도로를 일시적으로 이용하는 당사자뿐만 아니라 통근 및 통원 등 정기적으로 유료도로를 이용하는 당사자에게는 더욱 치명적일 것”이라며 “올해 하반기부터는 특별교통수단의 장벽이었던 광역 간 이동을 가능케 하면서 유료도로 통행료 문제는 더욱 잦아질 전망”이라고 밝혔다.
이용석 솔루션위원은 “10월부터 광역 통합되는데 광역 시작하면 이런 문제가 되게 빈번하게 발생할 것”이라며 “체계가 잘 갖춰지지 않았다”고 지적했다.
한편 솔루션은 21명의 장애인단체 실무책임자이자 장애전문가들이 모여 일상 속 문제해결을 위해 논의하고 건의하는 협의체로 해당 안건에 대한 진행 경과는 한국장애인단체총연맹 홈페이지(http://kodaf.or.kr/) 제도개선 메뉴에서 확인할 수 있다.
-장애인 곁을 든든하게 지켜주는 대안언론 에이블뉴스(ablenews.co.kr)-
-에이블뉴스 기사 제보 및 보도자료 발송 ablenews@ablenews.co.kr- 









백민 기자
bmin@ablenews.co.kr



다른기사 보기 




저작권자 © 에이블뉴스 무단전재 및 재배포 금지
",1,www.ablenews.co.kr,ablenews
"경북교육청, ‘출근길 청렴동행’ 청탁금지법 바로 알기 홍보",https://tk.newdaily.co.kr/site/data/html/2023/09/26/2023092600003.html,https://tk.newdaily.co.kr/site/data/html/2023/09/26/2023092600003.html,"국민권익위원회는 청탁금지법 시행령을 개정(2023년 8월 30일)해 농수산물·농수산가공품 선물 가액을 기존 10만 원에서 15만 원으로 상향하고, 설날·추석에 적용되는 선물 가액을 기존 20만 원에서 30만으로 상향했다.... ","Fri, 29 Sep 2023 20:04:00 +0900",,1,tk.newdaily.co.kr,newdaily
원자재가격 변동 시 하도급대금 조정 쉬워진다,https://www.mediapen.com/news/view/856396,https://www.mediapen.com/news/view/856396,법률 시행령 일부개정령안’이 19일 국무회의를 통과했다. 공정거래위원회 정부세종청사./사진=미디어펜... 이번 시행령 개정령안에서는 하도급계약에 기재해야 하는 연동 관련 구체적인 항목과 그 예외 기준 등을... ,"Tue, 19 Sep 2023 16:58:00 +0900","

                ‘하도급거래 공정화에 관한 법률 시행령 개정령안 국회 통과
연동 의무 위반에 대한 벌점과 과태료 부과 세부기준 규정               

[미디어펜=구태경 기자] 하도급대금 연동제의 세부 운영기준을 정하고 하도급대금 조정 대행협상 절차를 간소화하는 내용의 ‘하도급거래 공정화에 관한 법률 시행령 일부개정령안’이 19일 국무회의를 통과했다.


 

 

 ▲ 공정거래위원회 정부세종청사./사진=미디어펜

공정거래위원회에 따르면, 우선 주요 원재료의 가격 변동에 따라 하도급대금을 조정하는 하도급대금 연동제가 오는 10월 4일 시행을 앞두고 있어, 이번 시행령 개정령안에서는 하도급계약에 기재해야 하는 연동 관련 구체적인 항목과 그 예외 기준 등을 규정했다.이번 개정령안을 살펴보면, 하도급대금 연동 시 원사업자가 수급사업자에게 발급하는 서면에는 연동 대상 목적물과 주요 원재료의 명칭, 조정요건, 연동산식, 조정일, 조정주기 및 조정대금 반영일 등을 명시해야 한다. 연동사항 기재의무의 예외가 되는 단기계약과 소액계약의 기준은 각각 90일 이내, 1억 원 이하로 정하되, 거래 관행 등 거래의 특성을 고려해 공정위가 달리 정해 고시할 수 있도록 했다.연동제 확산을 위한 지원시책의 구체적인 내용도 포함됐다. 공정위가 연동 우수기업을 선정할 때는 하도급대금 연동 확산에 기여했는지, 연동의무 위반으로 조치받은 사실이 있는지를 고려해야 하고, 선정된 우수기업에 대해서는 공정거래협약 평가 시 가점을 부여하고 하도급법 위반시 50% 범위 내에서 과태료를 감경할 수 있는 한편, 관계기관과 함께 다양한 행정적·재정적 지원방안을 마련할 수 있다.또한 기업의 연동 의무 이행을 근접 지원할 연동지원본부 지정의 세부기준과 절차를 규정하고, 연동지원본부로 하여금 원가분석 및 원재료 가격 기준지표 개발 지원, 연동 우수사례 발굴 및 홍보, 성과분석 및 만족도 조사 등 다양한 사업을 수행하도록 함으로써 기업들이 연동제 도입시 겪을 수 있는 불편을 최소화하고자 한다는 것이 이번 개정령안의 취지다.연동의무 위반에 대한 벌점과 과태료 부과 세부기준도 규정했다. 연동 관련 사항의 서면 기재의무 위반에 대해서는 경고, 시정명령 등 시정조치 유형에 따라 0.25점에서 2.0점 사이의 벌점 및 과태료 1000만 원이 부과된다.특히 거래상 지위를 남용하거나 거짓 또는 그 밖의 부정한 방법으로 연동제 적용을 회피하는 탈법행위에 대해서는 기본적으로 벌점 3.1점과 위반횟수에 따라 과태료 3000만원에서 5000만원이 부과된다. 다만 수급사업자에게 연동하지 않을 것을 강요하는 등 미연동합의를 위한 탈법행위를 했다면, 이는 특별히 엄중한 제재가 필요하다고 보아 벌점 5.1점이 부과된다.이와 함께 하도급법에 따르면 중소기업협동조합은 원재료 가격, 노무비, 경비 등 제반 공급원가가 변동하는 경우 조합원인 수급사업자를 대신해 원사업자와 하도급대금 조정 협의를 할 수 있다. 다만 기존에는 중기조합이 대행협상을 하기 위해서 총회 또는 이사회 의결을 거쳐야 하는 부담이 있었다.이에 이번 시행령 개정령안에서는 중기조합의 하도급대금 조정 대행협상 시 총회 및 이사회 의결 절차를 삭제하고, 조정 서류에서도 총회 및 이사회 의사록 사본, 조정 신청요건을 충족하는 수급사업자 목록을 제외해 조정 대행협상의 절차상 부담을 대폭 완화했다.한편, 하도급법 시행령 개정령안은 대통령 재가를 거쳐 공포된 뒤 오는 10월 4일부터 시행될 예정이다. 다만 공정위는 올해 12월 31일까지 계도기간을 운영해 이 기간 중에는 하도급대금 연동과 관련한 직권조사는 실시하지 않고, 필요시 자진 시정을 유도하는 방식으로 제도가 현장에 안착되도록 지원한다는 계획이다.공정위 관계자는 “이번 개정안은 ‘납품단가 제값받기’ 환경 조성이라는 국정과제 및 정부혁신 실행계획의 일환으로 추진된 것으로, 하도급대금 연동제 시행을 위한 세부규정이 촘촘하게 마련되고, 하도급대금 조정 대행협상 절차도 간소화돼 원자재 가격 변동 시 보다 원활하게 하도급대금이 조정될 수 있는 발판이 마련될 것”이라고 기대감을 나타냈다. [미디어펜=구태경 기자] ▶다른기사보기 
",1,www.mediapen.com,mediapen
&quot;먹지도 않은 약값이&quot;...건강보험 거짓청구 요양기관 명단 공개,http://www.fnnews.com/news/202310121046107595,https://n.news.naver.com/mnews/article/014/0005084854?sid=101,"국민건강보험법시행령 제72조에 따라 요양기관 명칭·주소·종별, 대표자 성명·성별·면허번호, 위반행위, 행정처분 내용을 공개한다. 요양급여비용을 거짓 청구해 행정처분을 받은 기관 중 거짓청구 금액이 1500만원... ","Thu, 12 Oct 2023 12:01:00 +0900","
6개월간 보건복지부 누리집 등에 공고행정처분 별개로 명단 공표제 시행 방침  



ⓒ News1 DB /사진=뉴스1 [파이낸셜뉴스] 건강보험과 환자에 이중으로 급여를 청구하거나, 장부 상으로만 처방한 약값을 받아낸 요양기관의 명단이 공개된다. 이번에 공개된 7개소 가운데 5개소가 3000만원 이상 거짓으로 급여를 청구한 것으로 드러났다.   보건복지부는 건강보험 요양급여비용을 거짓으로 청구한 요양기관의 명단을 보건복지부 누리집 등을 통해 12일부터 6개월간 공표한다고 밝혔다.   이번에 거짓청구로 공표된 요양기관은 7개 기관으로 병원 1개소, 의원 3개소, 약국 1개소, 한의원 2개소다. 복지부는 매년 상.하반기 2회에 걸쳐 명단공표를 실시하고 있다. 국민건강보험법시행령 제72조에 따라 요양기관 명칭·주소·종별, 대표자 성명·성별·면허번호, 위반행위, 행정처분 내용을 공개한다.   요양급여비용을 거짓 청구해 행정처분을 받은 기관 중 거짓청구 금액이 1500만원 이상이거나, 요양급여비용 총액 대비 거짓청구 금액의 비율이 20% 이상인 기관을 대상으로 건강보험공표심의위원회의 심의를 거쳐 공표 여부를 결정하고 있다.   이번 공표 명단에 포함된 요양기관 가운데 한 곳은 비급여대상인 ‘본인 희망에 의한 건강검진’을 실시하고 진찰료 등을 요양급여비용으로 청구했다. 건강검진 이후 환자에게도 검진비용을 받았다. 이런 방식으로 약 1736만원의 이중청구가 이뤄진 것으로 밝혀졌다.   다른 사례로는 한신반하사심탕(단미엑스산혼합제) 등을 투약하지 않았음에도 진료기록부에 거짓으로 기록하고 약제비 등을 요양급여비용으로 거짓청구한 경우도 있었다.   보건복지부는 두 사례 모두 부당이득금 환수와 함께 일정기간의 영업정지를 부과했다. 형법상 사기죄 고발도 함께 진행된 상태다.   정재욱 보건복지부 보험평가과장은 “거짓.부당청구 의심기관에 대한 현지조사를 지속적으로 실시하면서 거짓청구기관에 대해서는 업무정지 등 행정처분과 별도로 명단공표제를 엄중하게 시행해 나가겠다”고 밝혔다.   요양기관의 명단은 내년 4월 11일까지 6개월 동안 보건복지부, 건강보험심사평가원, 국민건강보험공단, 관할 특별시.광역시.특별자치시.도.특별자치도와 시.군.자치구 및 보건소 누리집에서 확인할 수 있다.
		",1,n.news.naver.com,naver
"등록요건 미비 산림기술용역업자, 영업정지 대신 3000만원↓과징금",http://news.mt.co.kr/mtview.php?no=2023092010334258801,https://n.news.naver.com/mnews/article/008/0004940671?sid=102,"개선한 '산림기술법 시행령'이 오는 29일부터 시행된다고 20일 밝혔다. 이번에 개정·시행되는 산림기술법 및 시행령의 주요 내용은 산림기술용역업자가 영업정지 처분 전 계약한 업무의 계속 수행, 등록요건 미비를 이유로... ","Wed, 20 Sep 2023 11:06:00 +0900","
산림청, '산림기술법 및 시행령' 개정·시행앞으로는 산림기술용역업자가 등록 요건을 미비한 경우 영업정지 대신 3000만원 이하의 과징금을 부과하는 것으로 대체된다.산림청은 지난 3월 이 같은 내용으로 개정한 '산림기술 진흥 및 관리에 관한 법률'(이하 '산림기술법')과 이에 대한 위임사항인 대체 과징금 부과 기준과 절차 등을 규정하고 제도 운영상의 미비점을 개선한 '산림기술법 시행령'이 오는 29일부터 시행된다고 20일 밝혔다. 이번에 개정·시행되는 산림기술법 및 시행령의 주요 내용은 산림기술용역업자가 영업정지 처분 전 계약한 업무의 계속 수행, 등록요건 미비를 이유로 한 산림기술용역업자 영업정지 처분을 대체하는 과징금 부과 기준과 절차 등이다. 산림기술용역업자의 영업정지 처분으로 인한 산림의 설계·감리 등 기술용역 및 산림사업의 시행 차질을 예방하기 위한 취지다. 아울러 과징금 부과 기준과 절차, 일정 규모 이상의 산림사업에 대한 안전관리계획 수립 의무 명확화, 기능2급 산림경영기술자 및 산림공학기술자 자격 요건 충족을 위한 교육과정을 고시하도록 하는 규정 등도 담겼다.   한동길 산림안전보건일자리팀장은 ""산림기술법 개정으로 산림기술용역업자의 영업정지를 방지해 산림의 경제·복지·생태적 기능 달성에 기여할 것""이라며 ""자세한 내용은 국가법령정보센터에서 확인할 수 있다""고 말했다.



산림기술법 및 시행령 개정·시행 안내문./사진제공=산림청
",1,n.news.naver.com,naver
중소기업 생존의 길 '평화특구지역' 활성화,http://www.koreareport.co.kr/news/articleView.html?idxno=20309,http://www.koreareport.co.kr/news/articleView.html?idxno=20309,정부가 8월 31일 입법예고한 '평화경제특별구역(이하 평화경제특구)의 지정 및 운영에 관한 법률 시행령... 평화경제특구법 시행령은 평화특구법과 함께 12월 14일에 시행된다. 그러나 신원식 국방부 장관은 후보자 시절 9.19... ,"Sun, 08 Oct 2023 00:00:00 +0900","
남북 접경지역 일대 평화특구법 12월 시행…고사 위기 중소기업에 활로
尹정부 대북 강경책 걸림돌…해외동포 주축, 남북 장애요소 제거
개성공단 中 기업 입주시 남북 분단 고착화…평특지역 활성화 필요




남북 접경지역(DMZ)인 경기도 파주시 해마루촌 일대


정부가 8월 31일 입법예고한 ‘평화경제특별구역(이하 평화경제특구)의 지정 및 운영에 관한 법률 시행령 제정안’이 이달 10일 끝나면서 남북 접경지역 개발에 관심이 모아지고 있다.
 평화경제특구법에 따르면 평화경제특구를 설치할 수 있는 ‘북한 인접지역’에는 인천 강화·옹진, 경기도 김포·파주·연천, 강원도 철원·화천·양구·인제·고성 등 비무장지대 남방한계선 또는 해상의 북방한계선과 경계를 접하는 시·군 10곳과 경기도 고양·양주·동두천·포천, 강원도 춘천까지 총 15곳이 포함됐다.
지난 5월 24일 국회 본회의를 통과한 평화경제특구법에 따르면 평화경제특구는 시도지사의 요청에 따라 통일부·국토부 장관이 공동으로 지정하며 지방세·부담금 감면과 자금 지원, 기반시설 지원 등 혜택이 주어진다.
평화경제특구 입주 대상 기업은 남북교역 수행 기업과 남북 협력사업 승인 기업, 이들과 결합해 경제적 파급효과를 높일 수 있는 자재·장비, 금융, 교육·훈련, 유통·서비스, 관광 분야 기업으로 규정했다.
평화경제특구법 시행령은 평화특구법과 함께 12월 14일에 시행된다.
그러나 신원식 국방부 장관은 후보자 시절 9.19 남북 군사합의 파기나 효력정지를 공언한 바 있어 실제 결행이 될 경우 평화특구법이 현실화하는데 장애 요인이 될 수 있다.
평화특구법이 적용될 지역은 개성공단과 가칭 민족공단(개성공단 전체 중 활용하지 않고 있는 9/10 부분)의 배후지역으로, 활로가 막혀 어려움을 겪고 있는 국내 중소기업이 입주해 발전해갈 수 있는 곳이다. 나아가 북한 주민이 자유롭게 드나들어 남북경협이 활성화될 수 있는 곳이기도 하다. 
윤석열 정부가 대북 강경책을 펴고 있는 상황에선 남북이 직접 경협이 불가능해 해외동포 기업이 우선 입주해 남북 경협의 가교 역할을 할 수 있다. 
장백산 해외동포지원사업단 이사장은 ""남북이 정치적으로 대립하더라도 민간 차원의 교류와 경협은 끊이지 않고 진행돼야 한다""며 ""만일 개성공단에 중국 기업이 입주하게 되면 남북 분단이 고착될 수 있는 단초가 될 수 있다""고 우려했다.
장 이사장은 ""현재 남북관계가 매우 경색돼 있지만 정치와는 별도로 같은 민족 간 교류는 지속돼야 하고, 남북이 주변 강대국의 간섭을 받지 않기 위해서라도 민간 차원의 교류가 필요하고 정치와 무관한 경제를 중심으로 교류하는 게 현실적이다""고 강조했다.
장 이사장은 ""특히 고사 위기에 있는 국내 중소기업에게 평화특구 지역과 개성공단, 민족공단은 유일한 활로가 될 뿐 아니라 물류 차원에서도 북한, 러시아를 활용할 경우 한국의 경제력도 확장될 수 있다""고 말했다. 
백민일 기자 bmi21@koreareport.co.kr 

SNS 기사보내기

URL복사(으)로 기사보내기

이메일(으)로 기사보내기
다른 공유 찾기
기사스크랩하기










백민일 기자
bmi21@koreareport.co.kr



기자의 다른기사 보기  


키워드
#평화경제특구
#평화경제특별구역의 지정 및 운영에 관한 법률
#9.19 합의
#민족공단
#장백산
#해외동포지원사업단
#해외동포



기사제보

저작권자 © 코리아리포트 무단전재 및 재배포 금지 
",1,www.koreareport.co.kr,koreareport
제주 알뜨르비행장에 평화대공원 영구 시설물 축조 가능,https://www.yna.co.kr/view/AKR20230913109900056?input=1195m,https://n.news.naver.com/mnews/article/001/0014190409?sid=103,13일 제주도에 따르면 정부는 '제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 시행령' 일부 개정령안을 입법 예고해 알뜨르비행장에 군사작전 수행에 제한이 없는 경우 원상회복을 조건으로 영구시설물... ,"Wed, 13 Sep 2023 14:48:00 +0900","
제주특별자치도특별법 일부 개정령안 입법 예고(제주=연합뉴스) 고성식 기자 = 제주평화대공원 조성이 계획된 국방부 소유 서귀포시 알뜨르비행장에 평화대공원 관련 영구 시설물 건축이 가능해 진다. 



알뜨르비행장 격납고[연합뉴스 자료사진]    13일 제주도에 따르면 정부는 '제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 시행령' 일부 개정령안을 입법 예고해 알뜨르비행장에 군사작전 수행에 제한이 없는 경우 원상회복을 조건으로 영구시설물 축조를 가능하게 했다.    개정안에는 제주평화대공원 조성사업 부지 확보를 위한 국유재산(알뜨르비행장)을 무상 사용하도록하는 근거가 담겼다.    알뜨르비행장 국유지 중 활주로를 제외한 69만㎡를 10년 이내 제주도가 무상 사용하되 허가 기간이 끝난 경우 대통령령으로 정하는 경우를 제외하고는 10년의 범위에서 종전의 사용 허가를 갱신하는 내용이다.    개정안은 입법예고에 이어 법제처 심사, 차관회의, 국무회의 심의를 거쳐 내년 1월 12일 시행·공포된다.     개정안이 시행되면 알뜨르비행장에 대한 제주평화대공원 조성 사업 추진 19년 만에 성과를 보게 된다.     제주평화대공원 조성은 알뜨르비행장 일대에 산재한 유적 등을 정비하고 평화전시관, 평화의 광장 등을 조성해 평화의 중요성을 알리는 사업이다.    서귀포시 대정읍 상모리와 하모리 일대에 있는 알뜨르 비행장은 일제강점기인 1926년 들어서기 시작해 1945년까지 사용됐다. 당시 주민의 농지를 강제수용해 만들어졌다.    1937년 중일 전쟁 때에는 일본해군의 중국 난징 폭격 발진기지였다.     알뜨르 비행장은 1945년 태평양전쟁 막바지에는 일본 본토 사수를 위한 결호작전의 7호 작전의 지역 군수 시설 중 하나였다.    제주4·3 당시에는 학살의 현장이었고, 한국전쟁 때는 주변에 육군 제1훈련소와 전쟁 포로 수용소 등도 들어섰다.    '알뜨르'는 아래쪽 벌판이라는 의미의 제주어다.     koss@yna.co.kr
",1,n.news.naver.com,naver
"익산시, 개발부담금 부과 한시적 완화…1500㎡·비도시지역 2500㎡로",https://www.asiatoday.co.kr/view.php?key=20230925010014844,https://www.asiatoday.co.kr/view.php?key=20230925010014844,내년 말까지 도시지역 1500㎡·비도시지역 2500㎡로 상향 조정 전북 익산시가 개발부담금 부과대상 면적을 내년 말까지 한시적으로 완화하기로 했다.시는 '개발이익 환수에 관한 법률 시행령'이 일부 개정됨에 따라 이달... ,"Mon, 25 Sep 2023 10:54:00 +0900","


내년 말까지 도시지역 1500㎡·비도시지역 2500㎡로 상향 조정
익산시 청사0익산시 청사 전북 익산시가 개발부담금 부과대상 면적을 내년 말까지 한시적으로 완화하기로 했다.시는 '개발이익 환수에 관한 법률 시행령'이 일부 개정됨에 따라 이달 1일부터 내년 12월 31일까지 인가받은 개발사업에 한해 개발부담금 부과대상 면적을 한시적으로 완화한다고 25일 밝혔다.이에 따라 해당 기간 내 인가받은 사업에 대한 개발부담금 부과대상 면적이 도시지역의 경우 기존 990㎡ 이상에서 1500㎡ 이상으로, 비도시지역 및 개발제한구역의 경우 기존 1650㎡에서 2500㎡로 각각 상향된다.이번 조치는 인구 감소·부동산 경기 침체 등으로 어려움을 겪고 있는 비수도권 지역의 경기를 활성화하기 위한 목적이다.그러나 특례 시행 전 인·허가를 받은 경우와 특례 기간에 해당 면적 이하의 인·허가 등을 받고 기간 이후 면적이 증가하는 변경 인·허가를 받는 경우 면적 특례 대상에서 제외되므로 주의가 요구된다.개발부담금은 택지개발사업이나 산업단지개발사업, 지목 변경이 수반되는 사업 등의 시행으로 발생한 개발이익의 20~25%를 환수하는 제도로, 납부된 개발부담금의 50%는 토지가 속한 지자체에, 나머지는 국가에 귀속된다.시 관계자는 ""이번 신설 특례로 인해 소규모 개발사업에 대한 재정적 부담이 줄어, 익산시 부동산 사업에 활기를 띨 것으로 기대한다""고 말했다.







박윤근
아시아투데이 사회2부
bule2737@hanmail.net





ⓒ아시아투데이, 무단전재 및 재배포 금지

댓글



라이브리 댓글 작성을 위해 JavaScript를 활성화 해주세요




 















",1,www.asiatoday.co.kr,asiatoday
"복지 '사각지대'에 숨은 지원대상자, 전화번호 파악 가능해진다",http://news.heraldcorp.com/view.php?ud=20230919000246,https://n.news.naver.com/mnews/article/016/0002199759?sid=101,시행령’도 고쳐 치매관리에 관한 시행계획의 평가체계도 마련했다. 위기가구 소재 신속 파악 보건복지부는 19일 국무회의에서 ‘사회보장급여의 이용·제공 및 수급권자 발굴에 관한 법률(이하 사회보장급여법) 시행령’... ,"Tue, 19 Sep 2023 10:15:00 +0900","
소재파악 필요한 지원대상자 핸드폰 번호 요청 세부규정 마련치매관리 시행계획 평가체계도 마련



26일 오전 경기도 수원시 권선구 수원중앙병원 장례식장에서 열린 '수원 세모녀' 발인식에서 수원시 관계자들이 세 모녀의 위패를 옮기고 있다. [연합][헤럴드경제=김용훈 기자] 복지 ‘사각지대’에 숨어있는 위기가구 소재 파악을 위해 통신사에 이동전화번호 요청을 할 수 있는 법적 근거가 마련됐다. 이와 함꼐 정부는 ‘치매관리법 시행령’도 고쳐 치매관리에 관한 시행계획의 평가체계도 마련했다. 위기가구 소재 신속 파악보건복지부는 19일 국무회의에서 ‘사회보장급여의 이용·제공 및 수급권자 발굴에 관한 법률(이하 사회보장급여법) 시행령’ 일부개정령안이 의결됐다고 밝혔다. 개정안은 사회보장급여법 제2조에 따른 보장기관이 소재가 불분명한 위기가구의 소재 파악을 위해 통신사로부터 이동전화번호를 제공받을 수 있도록 ‘사회보장급여법’이 오는 29일 개정·시행됨에 따라 요청 및 제공 절차 등 법률에서 위임한 사항 등을 정하기 위해 마련됐다.이에 따라 관계 법령 등에 따라 사회보장급여를 제공하는 국가기관과 지방자치단체 보장기관의 장이 위기가구의 소재를 파악하기 위해 기간 통신3사와 77개 알뜰폰 사업자 등 통신사업자가 보유한 이동전화번호를 한국정보통신진흥협회를 통해 제공받을 수 있도록 하고, 전화번호를 제공받은 사실을 당사자에게 통지토록 했다. 또, 기초생활보장 등 수급자격 조사 시 수기로 확인 중인 진폐재해위로금, 석면피해자 요양생활수당을 사회보장정보시스템을 통해 처리할 수 있는 근거를 마련했다.복지부 김기남 복지행정지원관은 “그간 지자체에서 사각지대 발굴 대상자 연락처가 없어 소재파악과 필요한 지원을 하기 어려운 경우가 많았다”며 “시행령 개정으로 위기가구 소재를 신속하게 파악해 지원하는데 도움이 될 것”이라고 기대했다.치매고나리 계획 평가 기준 마련이날 복지부는 ‘치매관리법 시행령’ 일부개정령안도 의결됐다고 밝혔다. 중앙행정기관의 장 또는 시·도지사가 수립한 치매관리에 관한 시행계획을 복지부 장관이 평가하고, 시장·군수·구청장이 수립한 치매관리 시행계획은 시·도지사가 평가하는 내용이다. 이달 29일 ‘치매관리법’이 개정·시행되면서 법률에서 위임한 사항과 그 외 정비가 필요한 사항을 규정했다.기존 법률은 치매관리 시행계획의 수립·시행 주체와 평가주체가 동일했지만, 평가의 객관성 확보를 위해 법률을 개정해 시행계획의 수립·시행주체와 평가주체를 분리했다. 또, ‘치매관리법 시행령’에 치매관리 시행계획의 체계적인 평가를 위한 세부절차를 마련하고 시행계획의 시행지침과 평가지침의 통보시기를 규정했다. 아울러 치매안심센터의 장기요양인정 신청 대리 업무와 치매검사비 지원 업무 수행을 위한 자료 제공을 요청하는 근거의 마련이 필요해 이번 시행령 개정을 통해 정비했다.복지부 염민섭 노인정책관은 “이번 시행령 개정을 통해 매년 수립하는 치매관리 시행계획의 체계적인 평가체계를 마련해 치매 정책의 이행력을 확보하고 치매안심센터의 업무 효율화를 도모할 수 있을 것”이라고 밝혔다.
",1,n.news.naver.com,naver
